method,group_theta,theta,true_score,score,error
RB-Prior,Tinggi,0.49201884799279927,64.19083881216892,61.41592920353984,-2.7749096086290805
RB-NoPrior,Tinggi,0.49201884799279927,64.19083881216892,52.59762308998303,-11.593215722185889
CAT-EAP,Rendah,-0.5260348426675804,43.04026347835005,44.45186211310109,1.4115986347510443
CAT-MLE,Rendah,-0.5260348426675804,43.04026347835005,54.062276436144586,11.022012957794537
RB-Prior,Rendah,-0.5260348426675804,43.04026347835005,53.00668151447662,9.96641803612657
RB-NoPrior,Rendah,-0.5260348426675804,43.04026347835005,47.46609564596717,4.4258321676171235
CAT-EAP,Sangat Rendah,-2.1533429198712444,14.843256685247455,12.719780711421233,-2.1234759738262223
CAT-MLE,Sangat Rendah,-2.1533429198712444,14.843256685247455,23.006327152169533,8.163070466922077
RB-Prior,Sangat Rendah,-2.1533429198712444,14.843256685247455,35.59577677224735,20.752520086999894
RB-NoPrior,Sangat Rendah,-2.1533429198712444,14.843256685247455,31.951560316720993,17.10830363147354
CAT-EAP,Sangat Tinggi,1.0971527117536957,75.38031576345465,75.11240286751189,-0.26791289594275725
CAT-MLE,Sangat Tinggi,1.0971527117536957,75.38031576345465,76.15564462318949,0.7753288597348416
RB-Prior,Sangat Tinggi,1.0971527117536957,75.38031576345465,59.326186830015324,-16.054128933439323
RB-NoPrior,Sangat Tinggi,1.0971527117536957,75.38031576345465,64.61488881727362,-10.765426946181023
CAT-EAP,Rendah,-0.47883745600840416,44.02446103446453,42.478056827958774,-1.5464042065057555
CAT-MLE,Rendah,-0.47883745600840416,44.02446103446453,40.045668553756016,-3.9787924807085133
RB-Prior,Rendah,-0.47883745600840416,44.02446103446453,50.3238341968912,6.299373162426669
RB-NoPrior,Rendah,-0.47883745600840416,44.02446103446453,67.55753526354863,23.5330742290841
CAT-EAP,Sangat Rendah,-0.8627757640431206,36.15891369450237,39.98951463316597,3.8306009386636006
CAT-MLE,Sangat Rendah,-0.8627757640431206,36.15891369450237,37.48046279110478,1.3215490966024106
RB-Prior,Sangat Rendah,-0.8627757640431206,36.15891369450237,49.10586552217453,12.946951827672166
RB-NoPrior,Sangat Rendah,-0.8627757640431206,36.15891369450237,52.2529069767442,16.093993282241833
CAT-EAP,Tinggi,0.6934789119139937,68.11148487837279,71.62781018126334,3.51632530289055
CAT-MLE,Tinggi,0.6934789119139937,68.11148487837279,72.16273420209927,4.051249323726481
RB-Prior,Tinggi,0.6934789119139937,68.11148487837279,58.510957670369265,-9.600527208003527
RB-NoPrior,Tinggi,0.6934789119139937,68.11148487837279,79.91422444603288,11.802739567660083
CAT-EAP,Rendah,-0.3920126399191296,45.842911575745504,46.439877603237136,0.5969660274916322
CAT-MLE,Rendah,-0.3920126399191296,45.842911575745504,52.54848581261391,6.705574236868408
RB-Prior,Rendah,-0.3920126399191296,45.842911575745504,51.84210526315791,5.999193687412408
RB-NoPrior,Rendah,-0.3920126399191296,45.842911575745504,47.93974302171024,2.096831445964739
CAT-EAP,Sangat Tinggi,1.0599363840466218,74.74855779673494,68.0087135237273,-6.739844273007648
CAT-MLE,Sangat Tinggi,1.0599363840466218,74.74855779673494,82.06452884102698,7.315971044292041
RB-Prior,Sangat Tinggi,1.0599363840466218,74.74855779673494,55.05896958410925,-19.689588212625694
RB-NoPrior,Sangat Tinggi,1.0599363840466218,74.74855779673494,65.11555277951281,-9.633005017222132
CAT-EAP,Tinggi,0.6170059495766975,66.64268281652656,61.808803333360295,-4.833879483166264
CAT-MLE,Tinggi,0.6170059495766975,66.64268281652656,53.57227907116564,-13.07040374536092
RB-Prior,Tinggi,0.6170059495766975,66.64268281652656,55.98885793871866,-10.6538248778079
RB-NoPrior,Tinggi,0.6170059495766975,66.64268281652656,55.31489503498834,-11.32778778153822
CAT-EAP,Tinggi,0.6835693232004776,67.92259675947365,67.05807000468278,-0.864526754790873
CAT-MLE,Tinggi,0.6835693232004776,67.92259675947365,67.58244881730212,-0.34014794217152655
RB-Prior,Tinggi,0.6835693232004776,67.92259675947365,56.925826630920476,-10.996770128553173
RB-NoPrior,Tinggi,0.6835693232004776,67.92259675947365,82.81141266527487,14.888815905801223
CAT-EAP,Sangat Rendah,-1.3659557112005343,26.656214462105137,29.92246744133108,3.2662529792259427
CAT-MLE,Sangat Rendah,-1.3659557112005343,26.656214462105137,29.107016847799393,2.4508023856942565
RB-Prior,Sangat Rendah,-1.3659557112005343,26.656214462105137,41.739793971766495,15.083579509661359
RB-NoPrior,Sangat Rendah,-1.3659557112005343,26.656214462105137,47.40680713128038,20.750592669175244
CAT-EAP,Sangat Tinggi,1.2119439853864005,77.27411714070122,77.4593616714044,0.18524453070317293
CAT-MLE,Sangat Tinggi,1.2119439853864005,77.27411714070122,72.00951392712896,-5.264603213572258
RB-Prior,Sangat Tinggi,1.2119439853864005,77.27411714070122,68.32811164910282,-8.946005491598399
RB-NoPrior,Sangat Tinggi,1.2119439853864005,77.27411714070122,76.49074708704593,-0.7833700536552897
CAT-EAP,Sedang,0.26125053123385605,59.52598527300539,57.01537744778786,-2.5106078252175266
CAT-MLE,Sedang,0.26125053123385605,59.52598527300539,60.89106721277956,1.3650819397741714
RB-Prior,Sedang,0.26125053123385605,59.52598527300539,57.53980643147051,-1.9861788415348798
RB-NoPrior,Sedang,0.26125053123385605,59.52598527300539,53.12278211497516,-6.40320315803023
CAT-EAP,Rendah,-0.36927713924620315,46.32043740993907,50.874154303783946,4.553716893844879
CAT-MLE,Rendah,-0.36927713924620315,46.32043740993907,34.34451646904069,-11.975920940898376
RB-Prior,Rendah,-0.36927713924620315,46.32043740993907,56.83098591549295,10.510548505553885
RB-NoPrior,Rendah,-0.36927713924620315,46.32043740993907,57.36462093862816,11.04418352868909
CAT-EAP,Sedang,0.14338846734225108,57.090753914869175,56.50790085940349,-0.5828530554656837
CAT-MLE,Sedang,0.14338846734225108,57.090753914869175,50.16642826053469,-6.924325654334488
RB-Prior,Sedang,0.14338846734225108,57.090753914869175,54.20182247721905,-2.888931437650129
RB-NoPrior,Sedang,0.14338846734225108,57.090753914869175,77.77777777777777,20.687023862908596
CAT-EAP,Sangat Rendah,-1.77623523289832,19.960689407317687,24.64386522776038,4.683175820442692
CAT-MLE,Sangat Rendah,-1.77623523289832,19.960689407317687,21.007754656682167,1.0470652493644792
RB-Prior,Sangat Rendah,-1.77623523289832,19.960689407317687,46.646341463414636,26.68565205609695
RB-NoPrior,Sangat Rendah,-1.77623523289832,19.960689407317687,34.38770899231811,14.427019585000423
CAT-EAP,Tinggi,0.40865281148067084,62.524154602915715,58.81490187893451,-3.7092527239812014
CAT-MLE,Tinggi,0.40865281148067084,62.524154602915715,59.51516520580399,-3.0089893971117263
RB-Prior,Tinggi,0.40865281148067084,62.524154602915715,57.34351145038167,-5.180643152534046
RB-NoPrior,Tinggi,0.40865281148067084,62.524154602915715,55.022751137556874,-7.501403465358841
CAT-EAP,Sangat Rendah,-1.0293715081820716,32.88561175439483,36.27933127657567,3.393719522180838
CAT-MLE,Sangat Rendah,-1.0293715081820716,32.88561175439483,35.16551641970221,2.2799046653073773
RB-Prior,Sangat Rendah,-1.0293715081820716,32.88561175439483,46.422893481717,13.537281727322167
RB-NoPrior,Sangat Rendah,-1.0293715081820716,32.88561175439483,46.68209876543211,13.796487011037279
CAT-EAP,Sangat Rendah,-1.3526702858435344,26.89071529400564,23.082197702867365,-3.8085175911382763
CAT-MLE,Sangat Rendah,-1.3526702858435344,26.89071529400564,16.966833998759544,-9.923881295246098
RB-Prior,Sangat Rendah,-1.3526702858435344,26.89071529400564,50.18219677251432,23.291481478508675
RB-NoPrior,Sangat Rendah,-1.3526702858435344,26.89071529400564,50.17094017094018,23.280224876934536
CAT-EAP,Sangat Rendah,-1.5223591862178911,23.975086324362618,33.53438834908854,9.55930202472592
CAT-MLE,Sangat Rendah,-1.5223591862178911,23.975086324362618,29.19124143867767,5.216155114315054
RB-Prior,Sangat Rendah,-1.5223591862178911,23.975086324362618,40.83857442348007,16.86348809911745
RB-NoPrior,Sangat Rendah,-1.5223591862178911,23.975086324362618,30.292846855496865,6.3177605311342475
CAT-EAP,Sangat Tinggi,1.1126883749899252,75.64150945370515,74.54795005077858,-1.093559402926573
CAT-MLE,Sangat Tinggi,1.1126883749899252,75.64150945370515,78.86448053116524,3.2229710774600875
RB-Prior,Sangat Tinggi,1.1126883749899252,75.64150945370515,67.46535796766744,-8.17615148603771
RB-NoPrior,Sangat Tinggi,1.1126883749899252,75.64150945370515,77.02984038861901,1.3883309349138528
CAT-EAP,Rendah,-0.6292633936927887,40.901406257260746,36.58386827917718,-4.317537978083564
CAT-MLE,Rendah,-0.6292633936927887,40.901406257260746,49.15322705480419,8.251820797543445
RB-Prior,Rendah,-0.6292633936927887,40.901406257260746,40.29528267915018,-0.6061235781105623
RB-NoPrior,Rendah,-0.6292633936927887,40.901406257260746,48.114331083763396,7.21292482650265
CAT-EAP,Sangat Tinggi,1.5337277099164992,82.10979707446641,79.59305258073849,-2.516744493727927
CAT-MLE,Sangat Tinggi,1.5337277099164992,82.10979707446641,83.23836053798807,1.1285634635216582
RB-Prior,Sangat Tinggi,1.5337277099164992,82.10979707446641,59.47998831434416,-22.629808760122252
RB-NoPrior,Sangat Tinggi,1.5337277099164992,82.10979707446641,83.98357289527722,1.8737758208108062
CAT-EAP,Rendah,-0.5358014630522978,42.83704956013094,42.092899909149814,-0.7441496509811287
CAT-MLE,Rendah,-0.5358014630522978,42.83704956013094,42.393997997427405,-0.4430515627035376
RB-Prior,Rendah,-0.5358014630522978,42.83704956013094,42.35415947531932,-0.482890084811622
RB-NoPrior,Rendah,-0.5358014630522978,42.83704956013094,48.76905041031654,5.932000850185595
CAT-EAP,Sangat Rendah,-1.7073579575929467,21.00631337417709,20.623881807853508,-0.3824315663235822
CAT-MLE,Sangat Rendah,-1.7073579575929467,21.00631337417709,20.98430443348232,-0.02200894069477144
RB-Prior,Sangat Rendah,-1.7073579575929467,21.00631337417709,47.6303317535545,26.62401837937741
RB-NoPrior,Sangat Rendah,-1.7073579575929467,21.00631337417709,34.86786018755325,13.861546813376158
CAT-EAP,Sangat Rendah,-1.1165244399486591,31.218900369318703,40.91314066493237,9.694240295613668
CAT-MLE,Sangat Rendah,-1.1165244399486591,31.218900369318703,20.271917368818844,-10.94698300049986
RB-Prior,Sangat Rendah,-1.1165244399486591,31.218900369318703,44.640883977900536,13.421983608581833
RB-NoPrior,Sangat Rendah,-1.1165244399486591,31.218900369318703,44.203821656050934,12.98492128673223
CAT-EAP,Sangat Tinggi,1.2358116200069387,77.65717028738537,78.78103385451229,1.123863567126918
CAT-MLE,Sangat Tinggi,1.2358116200069387,77.65717028738537,75.90569369326604,-1.7514765941193247
RB-Prior,Sangat Tinggi,1.2358116200069387,77.65717028738537,64.5005675368899,-13.156602750495466
RB-NoPrior,Sangat Tinggi,1.2358116200069387,77.65717028738537,83.64993215739486,5.992761870009488
CAT-EAP,Sedang,-0.15589817793666752,50.815549203101625,41.2098038540887,-9.605745349012928
CAT-MLE,Sedang,-0.15589817793666752,50.815549203101625,61.854621992855115,11.03907278975349
RB-Prior,Sedang,-0.15589817793666752,50.815549203101625,52.99246928260008,2.1769200794984513
RB-NoPrior,Sedang,-0.15589817793666752,50.815549203101625,67.13132795304476,16.315778749943135
CAT-EAP,Rendah,-0.5482872964906009,42.57749719363215,57.07502599249607,14.497528798863925
CAT-MLE,Rendah,-0.5482872964906009,42.57749719363215,33.08513601033153,-9.492361183300616
RB-Prior,Rendah,-0.5482872964906009,42.57749719363215,54.37993816557884,11.802440971946695
RB-NoPrior,Rendah,-0.5482872964906009,42.57749719363215,46.26921634795651,3.6917191543243604
CAT-EAP,Sedang,0.1600182258527877,57.43603939959995,55.48542603526383,-1.950613364336121
CAT-MLE,Sedang,0.1600182258527877,57.43603939959995,47.10428114818051,-10.331758251419437
RB-Prior,Sedang,0.1600182258527877,57.43603939959995,54.92556224263541,-2.5104771569645408
RB-NoPrior,Sedang,0.1600182258527877,57.43603939959995,66.66666666666667,9.230627267066723
CAT-EAP,Tinggi,0.501782736167545,64.38448922089952,68.22390649328209,3.839417272382562
CAT-MLE,Tinggi,0.501782736167545,64.38448922089952,64.52032485785668,0.13583563695715384
RB-Prior,Tinggi,0.501782736167545,64.38448922089952,50.648118874486244,-13.736370346413281
RB-NoPrior,Tinggi,0.501782736167545,64.38448922089952,77.71428571428572,13.329796493386198
CAT-EAP,Sangat Tinggi,1.1173988159024608,75.72040641019112,78.81422496440396,3.093818554212845
CAT-MLE,Sangat Tinggi,1.1173988159024608,75.72040641019112,75.49389438228509,-0.22651202790602554
RB-Prior,Sangat Tinggi,1.1173988159024608,75.72040641019112,58.07480429109887,-17.645602119092246
RB-NoPrior,Sangat Tinggi,1.1173988159024608,75.72040641019112,75.73333333333332,0.012926923142202895
CAT-EAP,Sangat Tinggi,1.4484992298929262,80.8996725736606,79.80688091911084,-1.0927916545497567
CAT-MLE,Sangat Tinggi,1.4484992298929262,80.8996725736606,79.91424328555655,-0.9854292881040436
RB-Prior,Sangat Tinggi,1.4484992298929262,80.8996725736606,72.7963113642528,-8.103361209407794
RB-NoPrior,Sangat Tinggi,1.4484992298929262,80.8996725736606,64.61059190031152,-16.289080673349076
CAT-EAP,Rendah,-0.35976864578908574,46.520284716734025,58.89010407090025,12.369819354166225
CAT-MLE,Rendah,-0.35976864578908574,46.520284716734025,59.824807119230506,13.304522402496481
RB-Prior,Rendah,-0.35976864578908574,46.520284716734025,53.93258426966294,7.412299552928914
RB-NoPrior,Rendah,-0.35976864578908574,46.520284716734025,66.95778748180497,20.437502765070946
CAT-EAP,Sangat Rendah,-1.3260476860820383,27.363676860772223,25.43158583061392,-1.932091030158304
CAT-MLE,Sangat Rendah,-1.3260476860820383,27.363676860772223,20.445051712156246,-6.918625148615977
RB-Prior,Sangat Rendah,-1.3260476860820383,27.363676860772223,42.53897550111357,15.175298640341346
RB-NoPrior,Sangat Rendah,-1.3260476860820383,27.363676860772223,45.85365853658535,18.489981675813127
CAT-EAP,Rendah,-0.413465161123276,45.392795252873356,39.91178481158491,-5.481010441288447
CAT-MLE,Rendah,-0.413465161123276,45.392795252873356,46.36864119754169,0.9758459446683361
RB-Prior,Rendah,-0.413465161123276,45.392795252873356,52.00657894736843,6.613783694495076
RB-NoPrior,Rendah,-0.413465161123276,45.392795252873356,52.15411558669001,6.761320333816656
CAT-EAP,Sedang,0.26028050658288615,59.50606615008795,62.58568676582505,3.079620615737099
CAT-MLE,Sedang,0.26028050658288615,59.50606615008795,50.81320537195576,-8.692860778132193
RB-Prior,Sedang,0.26028050658288615,59.50606615008795,54.32325084020777,-5.1828153098801835
RB-NoPrior,Sedang,0.26028050658288615,59.50606615008795,67.70370370370371,8.197637553615756
CAT-EAP,Sangat Rendah,-0.9637589262106109,34.161936513172456,37.816642401770935,3.6547058885984782
CAT-MLE,Sangat Rendah,-0.9637589262106109,34.161936513172456,33.71761119425307,-0.44432531891938964
RB-Prior,Sangat Rendah,-0.9637589262106109,34.161936513172456,52.19954648526074,18.037609972088283
RB-NoPrior,Sangat Rendah,-0.9637589262106109,34.161936513172456,45.75596816976125,11.594031656588797
CAT-EAP,Sangat Rendah,-0.9571509148950429,34.291441436101735,31.432121982882116,-2.8593194532196193
CAT-MLE,Sangat Rendah,-0.9571509148950429,34.291441436101735,35.59772000298096,1.3062785668792216
RB-Prior,Sangat Rendah,-0.9571509148950429,34.291441436101735,43.870314083080025,9.57887264697829
RB-NoPrior,Sangat Rendah,-0.9571509148950429,34.291441436101735,41.42276422764225,7.131322791540512
CAT-EAP,Tinggi,0.34378788154988543,61.21219856269696,62.76676850783522,1.5545699451382617
CAT-MLE,Tinggi,0.34378788154988543,61.21219856269696,63.51487645647019,2.302677893773229
RB-Prior,Tinggi,0.34378788154988543,61.21219856269696,53.70650529500757,-7.505693267689395
RB-NoPrior,Tinggi,0.34378788154988543,61.21219856269696,61.30853537030886,0.09633680761189822
CAT-EAP,Sedang,-0.04865235157045115,53.07383017064038,52.728679889163764,-0.345150281476613
CAT-MLE,Sedang,-0.04865235157045115,53.07383017064038,61.749272597993524,8.675442427353147
RB-Prior,Sedang,-0.04865235157045115,53.07383017064038,56.435331230283914,3.361501059643537
RB-NoPrior,Sedang,-0.04865235157045115,53.07383017064038,51.27644055433989,-1.7973896163004852
CAT-EAP,Sedang,0.03279699541158651,54.78317521341998,53.81905776485061,-0.9641174485693682
CAT-MLE,Sedang,0.03279699541158651,54.78317521341998,64.30747873352072,9.524303520100744
RB-Prior,Sedang,0.03279699541158651,54.78317521341998,56.353937872607474,1.5707626591874941
RB-NoPrior,Sedang,0.03279699541158651,54.78317521341998,71.69811320754717,16.914937994127186
CAT-EAP,Rendah,-0.7584953347000695,38.25765205122244,47.86154026257669,9.603888211354246
CAT-MLE,Rendah,-0.7584953347000695,38.25765205122244,43.97952956657164,5.721877515349199
RB-Prior,Rendah,-0.7584953347000695,38.25765205122244,45.05928853754941,6.80163648632697
RB-NoPrior,Rendah,-0.7584953347000695,38.25765205122244,50.093632958801514,11.83598090757907
CAT-EAP,Rendah,-0.23040071420576733,49.244740309767664,45.19680270312077,-4.047937606646897
CAT-MLE,Rendah,-0.23040071420576733,49.244740309767664,47.971562940558016,-1.2731773692096482
RB-Prior,Rendah,-0.23040071420576733,49.244740309767664,52.22416812609457,2.979427816326904
RB-NoPrior,Rendah,-0.23040071420576733,49.244740309767664,47.686832740213525,-1.5579075695541391
CAT-EAP,Sangat Rendah,-0.9242331442683044,34.9390799346391,39.412326951033826,4.473247016394723
CAT-MLE,Sangat Rendah,-0.9242331442683044,34.9390799346391,36.71846582481395,1.7793858901748436
RB-Prior,Sangat Rendah,-0.9242331442683044,34.9390799346391,38.93157702158802,3.992497086948916
RB-NoPrior,Sangat Rendah,-0.9242331442683044,34.9390799346391,37.03419131771036,2.0951113830712558
CAT-EAP,Sangat Tinggi,0.8901984111247868,71.76364738364998,66.32360139393847,-5.440045989711507
CAT-MLE,Sangat Tinggi,0.8901984111247868,71.76364738364998,77.38491441838319,5.621267034733208
RB-Prior,Sangat Tinggi,0.8901984111247868,71.76364738364998,60.26354319180086,-11.500104191849118
RB-NoPrior,Sangat Tinggi,0.8901984111247868,71.76364738364998,67.07142857142858,-4.692218812221398
CAT-EAP,Sangat Tinggi,1.0352493347237526,74.32484295217489,75.8211213906452,1.4962784384703127
CAT-MLE,Sangat Tinggi,1.0352493347237526,74.32484295217489,63.236138301211994,-11.088704650962896
RB-Prior,Sangat Tinggi,1.0352493347237526,74.32484295217489,58.6842105263158,-15.640632425859089
RB-NoPrior,Sangat Tinggi,1.0352493347237526,74.32484295217489,72.39396117900789,-1.9308817731670018
CAT-EAP,Sangat Rendah,-1.8461878622380938,18.933122893111644,17.577611221447455,-1.355511671664189
CAT-MLE,Sangat Rendah,-1.8461878622380938,18.933122893111644,18.051246143534534,-0.8818767495771098
RB-Prior,Sangat Rendah,-1.8461878622380938,18.933122893111644,45.04357298474946,26.110450091637816
RB-NoPrior,Sangat Rendah,-1.8461878622380938,18.933122893111644,33.437083148065796,14.503960254954151
CAT-EAP,Sangat Rendah,-0.92951086019241,34.83496661673903,33.540800352340725,-1.2941662643983065
CAT-MLE,Sangat Rendah,-0.92951086019241,34.83496661673903,35.02015213205012,0.1851855153110904
RB-Prior,Sangat Rendah,-0.92951086019241,34.83496661673903,49.38271604938269,14.547749432643656
RB-NoPrior,Sangat Rendah,-0.92951086019241,34.83496661673903,39.4808213870593,4.64585477032027
CAT-EAP,Sangat Rendah,-1.496529255090079,24.407457327522973,30.73051159964842,6.323054272125447
CAT-MLE,Sangat Rendah,-1.496529255090079,24.407457327522973,25.104638339039127,0.6971810115161539
RB-Prior,Sangat Rendah,-1.496529255090079,24.407457327522973,46.653919694072655,22.246462366549682
RB-NoPrior,Sangat Rendah,-1.496529255090079,24.407457327522973,40.93988145639287,16.532424128869895
CAT-EAP,Rendah,-0.6500239344068982,40.473916584559326,55.80557678882325,15.331660204263926
CAT-MLE,Rendah,-0.6500239344068982,40.473916584559326,33.342341926682714,-7.131574657876612
RB-Prior,Rendah,-0.6500239344068982,40.473916584559326,41.98740377886637,1.5134871943070465
RB-NoPrior,Rendah,-0.6500239344068982,40.473916584559326,44.87989886219974,4.405982277640412
CAT-EAP,Sedang,-0.08343796979036086,52.34203806968113,68.1807481160349,15.838710046353775
CAT-MLE,Sedang,-0.08343796979036086,52.34203806968113,53.68460921595008,1.342571146268952
RB-Prior,Sedang,-0.08343796979036086,52.34203806968113,52.005485087418585,-0.33655298226254615
RB-NoPrior,Sedang,-0.08343796979036086,52.34203806968113,53.856655290102395,1.5146172204212647
CAT-EAP,Sangat Rendah,-1.44964521969853,25.202959430868265,31.666518607613288,6.463559176745022
CAT-MLE,Sangat Rendah,-1.44964521969853,25.202959430868265,30.150832395410266,4.947872964542
RB-Prior,Sangat Rendah,-1.44964521969853,25.202959430868265,43.05697714090756,17.854017710039297
RB-NoPrior,Sangat Rendah,-1.44964521969853,25.202959430868265,41.40127388535029,16.198314454482027
CAT-EAP,Sangat Rendah,-0.9218598131253132,34.98593252367688,35.36217035767926,0.37623783400238153
CAT-MLE,Sangat Rendah,-0.9218598131253132,34.98593252367688,44.84112526060295,9.855192736926071
RB-Prior,Sangat Rendah,-0.9218598131253132,34.98593252367688,45.98352214212153,10.99758961844465
RB-NoPrior,Sangat Rendah,-0.9218598131253132,34.98593252367688,34.17501088376141,-0.8109216399154704
CAT-EAP,Sangat Rendah,-1.0039573720814985,33.37787725416383,35.3232820210301,1.9454047668662753
CAT-MLE,Sangat Rendah,-1.0039573720814985,33.37787725416383,32.7308672102153,-0.6470100439485265
RB-Prior,Sangat Rendah,-1.0039573720814985,33.37787725416383,49.81735159817351,16.43947434400968
RB-NoPrior,Sangat Rendah,-1.0039573720814985,33.37787725416383,48.385885885885884,15.008008631722056
CAT-EAP,Sedang,0.20726732939894396,58.41419294966641,59.32491568221353,0.9107227325471214
CAT-MLE,Sedang,0.20726732939894396,58.41419294966641,62.60025392095619,4.186060971289784
RB-Prior,Sedang,0.20726732939894396,58.41419294966641,54.82018736778484,-3.594005581881568
RB-NoPrior,Sedang,0.20726732939894396,58.41419294966641,79.12087912087914,20.70668617121273
CAT-EAP,Sedang,0.06934433703625043,55.547739403152086,61.36406546175381,5.8163260586017245
CAT-MLE,Sedang,0.06934433703625043,55.547739403152086,55.386206097975446,-0.16153330517663989
RB-Prior,Sedang,0.06934433703625043,55.547739403152086,54.96360026472536,-0.5841391384267283
RB-NoPrior,Sedang,0.06934433703625043,55.547739403152086,48.55471438403304,-6.993025019119045
CAT-EAP,Rendah,-0.7217375533372533,39.00521099404804,33.76416494665841,-5.241046047389631
CAT-MLE,Rendah,-0.7217375533372533,39.00521099404804,30.023565683999294,-8.981645310048748
RB-Prior,Rendah,-0.7217375533372533,39.00521099404804,50.000000000000014,10.994789005951972
RB-NoPrior,Rendah,-0.7217375533372533,39.00521099404804,53.08092056421678,14.07570957016874
CAT-EAP,Sedang,0.17682087213939798,57.78439222160087,51.138437443003085,-6.645954778597783
CAT-MLE,Sedang,0.17682087213939798,57.78439222160087,39.25942376182522,-18.52496845977565
RB-Prior,Sedang,0.17682087213939798,57.78439222160087,54.173130623642564,-3.611261597958304
RB-NoPrior,Sedang,0.17682087213939798,57.78439222160087,51.39911634756997,-6.385275874030896
CAT-EAP,Rendah,-0.5466800845872654,42.61089208364125,36.033851812443906,-6.57704027119734
CAT-MLE,Rendah,-0.5466800845872654,42.61089208364125,39.378219201727035,-3.232672881914212
RB-Prior,Rendah,-0.5466800845872654,42.61089208364125,52.3370638578012,9.726171774159951
RB-NoPrior,Rendah,-0.5466800845872654,42.61089208364125,53.051643192488264,10.440751108847017
CAT-EAP,Rendah,-0.2716551103260533,48.37513990134039,65.58828561868145,17.213145717341064
CAT-MLE,Rendah,-0.2716551103260533,48.37513990134039,35.30221610633716,-13.072923795003227
RB-Prior,Rendah,-0.2716551103260533,48.37513990134039,46.64429530201343,-1.7308445993269572
RB-NoPrior,Rendah,-0.2716551103260533,48.37513990134039,48.76122082585278,0.38608092451239173
CAT-EAP,Sangat Tinggi,1.673452090298537,83.97981220404056,76.1766864872537,-7.803125716786852
CAT-MLE,Sangat Tinggi,1.673452090298537,83.97981220404056,81.3569834395484,-2.622828764492155
RB-Prior,Sangat Tinggi,1.673452090298537,83.97981220404056,65.90442685429493,-18.07538534974563
RB-NoPrior,Sangat Tinggi,1.673452090298537,83.97981220404056,83.10719131614654,-0.8726208878940156
CAT-EAP,Sangat Tinggi,1.340461051790348,79.29159249315197,79.1823002394905,-0.10929225366146511
CAT-MLE,Sangat Tinggi,1.340461051790348,79.29159249315197,87.13857484608629,7.846982352934319
RB-Prior,Sangat Tinggi,1.340461051790348,79.29159249315197,71.66528583264292,-7.626306660509044
RB-NoPrior,Sangat Tinggi,1.340461051790348,79.29159249315197,77.20897615708276,-2.082616336069208
CAT-EAP,Sangat Rendah,-1.2995812369275976,27.83782821896444,33.554127336447884,5.7162991174834445
CAT-MLE,Sangat Rendah,-1.2995812369275976,27.83782821896444,44.634992504671224,16.797164285706785
RB-Prior,Sangat Rendah,-1.2995812369275976,27.83782821896444,45.241038318912224,17.403210099947785
RB-NoPrior,Sangat Rendah,-1.2995812369275976,27.83782821896444,46.93486590038314,19.097037681418698
CAT-EAP,Sangat Tinggi,0.8297324178791745,70.66175376999848,63.964170542428356,-6.697583227570128
CAT-MLE,Sangat Tinggi,0.8297324178791745,70.66175376999848,67.62479518996035,-3.0369585800381316
RB-Prior,Sangat Tinggi,0.8297324178791745,70.66175376999848,50.563508985683825,-20.09824478431466
RB-NoPrior,Sangat Tinggi,0.8297324178791745,70.66175376999848,60.404040404040416,-10.257713365958068
CAT-EAP,Tinggi,0.8113965544915921,70.3238598602946,66.96313707451587,-3.3607227857787336
CAT-MLE,Tinggi,0.8113965544915921,70.3238598602946,77.10510286758414,6.781243007289532
RB-Prior,Tinggi,0.8113965544915921,70.3238598602946,61.11280953836748,-9.211050321927125
RB-NoPrior,Tinggi,0.8113965544915921,70.3238598602946,72.89784572619874,2.5739858659041346
CAT-EAP,Sangat Rendah,-1.1482632887526183,30.62060893837593,38.81351375060051,8.192904812224576
CAT-MLE,Sangat Rendah,-1.1482632887526183,30.62060893837593,41.43064353991432,10.81003460153839
RB-Prior,Sangat Rendah,-1.1482632887526183,30.62060893837593,46.492434662998654,15.871825724622724
RB-NoPrior,Sangat Rendah,-1.1482632887526183,30.62060893837593,48.629768941429326,18.009160003053395
CAT-EAP,Sangat Tinggi,0.8187776437548606,70.46008462489218,74.23615827370678,3.7760736488146023
CAT-MLE,Sangat Tinggi,0.8187776437548606,70.46008462489218,76.87637143991573,6.416286815023554
RB-Prior,Sangat Tinggi,0.8187776437548606,70.46008462489218,54.82018736778485,-15.639897257107329
RB-NoPrior,Sangat Tinggi,0.8187776437548606,70.46008462489218,70.45454545454545,-0.005539170346722244
CAT-EAP,Sangat Tinggi,1.5379319184125528,82.16813761019004,83.1651285915182,0.9969909813281532
CAT-MLE,Sangat Tinggi,1.5379319184125528,82.16813761019004,72.66538367711215,-9.502753933077898
RB-Prior,Sangat Tinggi,1.5379319184125528,82.16813761019004,68.02168021680217,-14.146457393387877
RB-NoPrior,Sangat Tinggi,1.5379319184125528,82.16813761019004,83.10719131614654,0.9390537059564963
CAT-EAP,Sangat Rendah,-1.1225448062444139,31.105045938161467,34.62296730932039,3.51792137115892
CAT-MLE,Sangat Rendah,-1.1225448062444139,31.105045938161467,31.666551377405135,0.5615054392436676
RB-Prior,Sangat Rendah,-1.1225448062444139,31.105045938161467,42.13903743315506,11.033991494993593
