method,student_id,theta,group_theta,true_score,estimated_score,items,error
RB-Prior,811,-0.05020461704174478,Sedang,53.0411936440957,42.38366253766321,40,-10.657531106432486
RB-NoPrior,811,-0.05020461704174478,Sedang,53.0411936440957,69.10394265232976,20,16.062749008234064
CAT-EAP,812,2.620793091029975,Sangat Tinggi,93.02526385075524,86.16626687415896,21,-6.8589969765962735
CAT-MLE,812,2.620793091029975,Sangat Tinggi,93.02526385075524,91.70987318838453,40,-1.315390662370703
RB-Prior,812,2.620793091029975,Sangat Tinggi,93.02526385075524,89.32384341637011,30,-3.7014204343851276
RB-NoPrior,812,2.620793091029975,Sangat Tinggi,93.02526385075524,100.0,20,6.974736149244762
CAT-EAP,813,-1.1119670257741636,Sangat Rendah,31.305201246472965,35.08606663679627,20,3.780865390323303
CAT-MLE,813,-1.1119670257741636,Sangat Rendah,31.305201246472965,26.866023222400486,21,-4.439178024072479
RB-Prior,813,-1.1119670257741636,Sangat Rendah,31.305201246472965,42.26145755071372,40,10.956256304240757
RB-NoPrior,813,-1.1119670257741636,Sangat Rendah,31.305201246472965,45.65916398713826,40,14.353962740665292
CAT-EAP,814,1.4641772387524374,Sangat Tinggi,81.12618466443523,76.99491794079152,20,-4.131266723643705
CAT-MLE,814,1.4641772387524374,Sangat Tinggi,81.12618466443523,81.54541296809985,27,0.4192283036646245
RB-Prior,814,1.4641772387524374,Sangat Tinggi,81.12618466443523,65.28396436525613,40,-15.842220299179104
RB-NoPrior,814,1.4641772387524374,Sangat Tinggi,81.12618466443523,57.03026481715006,40,-24.095919847285167
CAT-EAP,815,0.996858773465808,Sangat Tinggi,73.65871725492798,70.30114716867371,20,-3.3575700862542703
CAT-MLE,815,0.996858773465808,Sangat Tinggi,73.65871725492798,76.80997151963858,20,3.1512542647106017
RB-Prior,815,0.996858773465808,Sangat Tinggi,73.65871725492798,59.53757225433527,40,-14.121145000592712
RB-NoPrior,815,0.996858773465808,Sangat Tinggi,73.65871725492798,79.29328621908127,20,5.634568964153289
CAT-EAP,816,0.2806364044901364,Tinggi,59.92359263784686,62.440294130879224,20,2.5167014930323646
CAT-MLE,816,0.2806364044901364,Tinggi,59.92359263784686,48.93292651788242,21,-10.990666119964438
RB-Prior,816,0.2806364044901364,Tinggi,59.92359263784686,57.79092702169625,40,-2.132665616150611
RB-NoPrior,816,0.2806364044901364,Tinggi,59.92359263784686,54.07331975560082,40,-5.850272882246038
CAT-EAP,817,1.7586204841951334,Sangat Tinggi,85.0495736143175,81.06705974327988,21,-3.982513871037611
CAT-MLE,817,1.7586204841951334,Sangat Tinggi,85.0495736143175,81.67752116794192,20,-3.3720524463755766
RB-Prior,817,1.7586204841951334,Sangat Tinggi,85.0495736143175,76.0010896213566,40,-9.048483992960897
RB-NoPrior,817,1.7586204841951334,Sangat Tinggi,85.0495736143175,83.67626886145406,20,-1.373304752863433
CAT-EAP,818,0.3721054726068629,Tinggi,61.78647635222395,59.468247113762885,20,-2.3182292384610648
CAT-MLE,818,0.3721054726068629,Tinggi,61.78647635222395,61.42136534630759,20,-0.36511100591636136
RB-Prior,818,0.3721054726068629,Tinggi,61.78647635222395,53.38928340865074,40,-8.39719294357321
RB-NoPrior,818,0.3721054726068629,Tinggi,61.78647635222395,56.94158075601376,40,-4.844895596210193
CAT-EAP,819,0.3891591956679287,Tinggi,62.13119504811336,53.41868404557755,20,-8.712511002535813
CAT-MLE,819,0.3891591956679287,Tinggi,62.13119504811336,73.83318570953456,21,11.701990661421199
RB-Prior,819,0.3891591956679287,Tinggi,62.13119504811336,61.004104831070414,40,-1.127090217042948
RB-NoPrior,819,0.3891591956679287,Tinggi,62.13119504811336,53.35640138408304,40,-8.77479366403032
CAT-EAP,820,-0.053120653017545344,Sedang,52.97987862980471,49.92541771972917,20,-3.054460910075541
CAT-MLE,820,-0.053120653017545344,Sedang,52.97987862980471,59.642401542224164,20,6.662522912419455
RB-Prior,820,-0.053120653017545344,Sedang,52.97987862980471,58.973541600255004,40,5.993662970450295
RB-NoPrior,820,-0.053120653017545344,Sedang,52.97987862980471,77.72312016865777,20,24.743241538853063
CAT-EAP,821,1.2235688824186275,Sangat Tinggi,77.46115552455872,66.67827640658153,20,-10.782879117977188
CAT-MLE,821,1.2235688824186275,Sangat Tinggi,77.46115552455872,72.67770948723754,20,-4.783446037321184
RB-Prior,821,1.2235688824186275,Sangat Tinggi,77.46115552455872,65.2437265647534,40,-12.217428959805318
RB-NoPrior,821,1.2235688824186275,Sangat Tinggi,77.46115552455872,61.6044899306702,40,-15.856665593888522
CAT-EAP,822,1.0964692338108837,Sangat Tinggi,75.36879033435672,71.44379604300033,20,-3.9249942913563842
CAT-MLE,822,1.0964692338108837,Sangat Tinggi,75.36879033435672,73.18199478255923,20,-2.1867955517974877
RB-Prior,822,1.0964692338108837,Sangat Tinggi,75.36879033435672,60.82629674306393,40,-14.54249359129279
RB-NoPrior,822,1.0964692338108837,Sangat Tinggi,75.36879033435672,79.61595273264402,20,4.247162398287301
CAT-EAP,823,-0.6256772874962124,Rendah,40.97534719853063,32.735631065020456,20,-8.239716133510171
CAT-MLE,823,-0.6256772874962124,Rendah,40.97534719853063,44.81888664405468,21,3.8435394455240512
RB-Prior,823,-0.6256772874962124,Rendah,40.97534719853063,51.91883546537273,31,10.943488266842103
RB-NoPrior,823,-0.6256772874962124,Rendah,40.97534719853063,53.622668579626975,40,12.647321381096347
CAT-EAP,824,-1.3192471945987674,Sangat Rendah,27.48513478984495,33.323330749464986,20,5.8381959596200375
CAT-MLE,824,-1.3192471945987674,Sangat Rendah,27.48513478984495,28.637456382480813,20,1.1523215926358645
RB-Prior,824,-1.3192471945987674,Sangat Rendah,27.48513478984495,37.986774430565774,38,10.501639640720825
RB-NoPrior,824,-1.3192471945987674,Sangat Rendah,27.48513478984495,42.83185840707963,36,15.34672361723468
CAT-EAP,825,-0.20298063739565708,Sedang,49.82288469090548,39.55941988216875,20,-10.263464808736735
CAT-MLE,825,-0.20298063739565708,Sedang,49.82288469090548,51.67629970013616,21,1.8534150092306803
RB-Prior,825,-0.20298063739565708,Sedang,49.82288469090548,50.67437379576108,40,0.8514891048555953
RB-NoPrior,825,-0.20298063739565708,Sedang,49.82288469090548,57.33333333333332,20,7.510448642427839
CAT-EAP,826,-0.8000385643976464,Rendah,37.41747176845187,42.413560307878754,20,4.996088539426886
CAT-MLE,826,-0.8000385643976464,Rendah,37.41747176845187,36.7753215299309,20,-0.6421502385209692
RB-Prior,826,-0.8000385643976464,Rendah,37.41747176845187,47.73942634905201,30,10.321954580600142
RB-NoPrior,826,-0.8000385643976464,Rendah,37.41747176845187,41.585274229902346,40,4.167802461450478
CAT-EAP,827,-0.0635245746153551,Sedang,52.76106473705015,51.110993064864374,20,-1.6500716721857742
CAT-MLE,827,-0.0635245746153551,Sedang,52.76106473705015,54.38327767555482,23,1.6222129385046742
RB-Prior,827,-0.0635245746153551,Sedang,52.76106473705015,49.12508101101749,40,-3.6359837260326557
RB-NoPrior,827,-0.0635245746153551,Sedang,52.76106473705015,66.22222222222223,20,13.46115748517208
CAT-EAP,828,1.2374381346841392,Sangat Tinggi,77.68313719754956,66.11155267089505,20,-11.571584526654505
CAT-MLE,828,1.2374381346841392,Sangat Tinggi,77.68313719754956,83.50560796594078,20,5.822470768391227
RB-Prior,828,1.2374381346841392,Sangat Tinggi,77.68313719754956,59.11602209944754,40,-18.567115098102015
RB-NoPrior,828,1.2374381346841392,Sangat Tinggi,77.68313719754956,83.3220338983051,20,5.638896700755538
CAT-EAP,829,-0.45730165508679,Rendah,44.47463256756847,37.06707059829829,20,-7.4075619692701835
CAT-MLE,829,-0.45730165508679,Rendah,44.47463256756847,35.967916086558,20,-8.506716481010471
RB-Prior,829,-0.45730165508679,Rendah,44.47463256756847,44.94163424124514,40,0.4670016736766698
